CINO,CI_STS,MODEL,APPMON,OPERATOR_NAME,UDATE,CDATE,CNAME
CI-25-0001,01,RZF50DV1,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0002,01,RZF50DVA,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0003,01,RZF50DVM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0004,01,RZF60DV1,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0005,01,RZF60DVA,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0006,01,RZF60DVM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0007,01,RZF71DV1,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0008,01,RZF71DVA,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0009,01,RZF71DVM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0010,01,RZF71DYL,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0011,01,RZF71DYM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0012,01,RZF100DVA,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0013,01,RZF100DVM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0014,01,RZF100DY1,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0015,01,RZF100DYL,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0016,01,RZF100DYM,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0017,01,FTKC09ZV2S,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0018,01,FTKC12ZV2S,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0019,01,FTKC15ZV2S,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0020,01,FTKC18ZV2S,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0021,01,FTKC24ZV2S,20250101,NISA,08/01/2025,08/01/2025,MSI-NB-ALOGKOT
CI-25-0022,01,2MXP50ZVLT,20250101,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0023,01,2MXP85ZVLT,20250101,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0024,01,ZFTKZ09YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0025,01,ZFTKZ18YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTKM46W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTKM46WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM25XVMV,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM35XVMV,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM41ZVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM46W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM46WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0026,01,FTXM50ZVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM50W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM50WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM60W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM60WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM71W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTKM71WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM50W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM50WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM50XVMV,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM60W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM60WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM60XVMV,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM60ZVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM71W2VMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM71WVMA,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM71XVMV,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0027,01,FTXM71ZVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0028,01,FTXM09WVJU9,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0028,01,FTXM12WVJU9,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0029,01,FTXM18WVJU9,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0029,01,FTXM24WVJU9,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0030,01,FTKZ09YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0031,01,FTXM22YVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0031,01,FTXM28YVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0031,01,FTXM36YVLT,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0032,01,FTKZ12YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0032,01,FTKZ15YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0032,01,FTKZ18YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0032,01,FTKZ24YV2S,20250201,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0033,01,FCA71DVLT,20250101,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0034,01,RZAC71EVLT,20250101,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0035,01,RZF71DVLT,20250101,NISA,09/01/2025,09/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTKM46W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTKM46WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTXM25XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTXM35XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTXM46W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0036,01,FTXM46WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM50W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM50WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM60W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM60WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM71W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM71WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTKM71ZVMG,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM50W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM50WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM50XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM60W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM60WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM60XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM60ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM71W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM71WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM71XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0037,01,FTXM71ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKM09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKM12YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKM15YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKY50WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKY50ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ25VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ25WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ25XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ35VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ35WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0038,01,FTKZ35XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKM18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKM24YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKY60WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKY60ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKY71WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKY71ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ50VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ50WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ50XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ60VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ60WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ60XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ71VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ71WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0039,01,FTKZ71XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0040,01,ZFTKM09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0040,01,ZFTKZ25VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0041,01,ZFTKM18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0041,01,ZFTKZ50VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0042,01,FTXM09WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0042,01,FTXM12WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0043,01,FTXM18WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0043,01,FTXM24WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTKM20YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTKM25YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTKM35YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM20YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM22ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM25YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM28ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM35YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM36ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM41ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0044,01,FTXM50ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTKZ12YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTKZ15YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTKZ18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTKZ24YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTXM41YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTXM50YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTXM60YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0045,01,FTXM71YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0046,01,FTKZ09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0046,01,FTXM22YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0046,01,FTXM28YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0046,01,FTXM36YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0047,01,ZFTKZ09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0048,01,ZFTKZ18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKM09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKM12YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKM15YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKY50WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKY50ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ25VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ25WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ25XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ35VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ35WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,FTKZ35XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,ZFTKM09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,ZFTKY50WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0049,01,ZFTKZ25VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,FTKM09WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,FTKM12WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,FTKM15WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,FTKZ09VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,FTKZ12VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,ZFTKM09WV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0050,01,ZFTKZ09VV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM20W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM20WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM20YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM25W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM25WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM25YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM35W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM35WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM35YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM46W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKM46WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTKZ09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM09VVJU,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM09WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM12VVJU,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM12WVJU9,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM20W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM20W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM20WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM20YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM22VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM22YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM22ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM25W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM25W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM25WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM25XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM25YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM28VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM28YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM28ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM35W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM35W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM35WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM35XVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM35YVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM36VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM36YVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM36ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM41ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM46W1VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM46W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM46WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXM50ZVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXV22XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXV28XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXV36XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXV41XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,FTXV50XVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,ZFTKZ09YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0051,01,ZFTXM22VVLT,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM24YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM50W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM50WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM60W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM60WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM71W2VMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM71WVMA,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKM71ZVMG,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKY60WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKY60ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKY71WVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKY71ZVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ12YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ15YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ18YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ24YV2S,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ50VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ50WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ50XVM4,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ60VVMV,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
CI-25-0052,01,FTKZ60WVM,20250201,NISA,11/01/2025,10/01/2025,MSI-NB-ALOGKOT
